TAXON	F1M.1	F1M.2	F1M.3	F1T1.1	F1T1.2	F1T1.3	F1T2.1	F1T2.2	F1T2.3	F2M.1	F2M.2	F2M.3	F2T1.1	F2T1.2	F2T1.3	F2T2.1	F2T2.2	F2T2.3	F3M.1	F3M.2	F3M.3	F3T1.1	F3T1.2	F3T1.3	F3T2.1	F3T2.2	F3T2.3	F4M.1	F4M.2	F4M.3	F4T1.1	F4T1.2	F4T1.3	F4T2.1	F4T2.2	F4T2.3	F5T1.1
Succinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001295840352468576	0.00046242774566473987	0.0011940298507462687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006702412868632708	0.015639810426540304	0.0	0.0	0.0	0.0	0.0
Alkalitalea	0.0003811944091486658	0.0	0.0003551136363636364	0.0009353078721745908	0.003073140749846343	0.0	6.453694740238787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005864611260053619	0.009952606635071094	0.0006297229219143577	0.0	0.0	0.0	0.00041476565740356696
Coriobacterium	0.0	0.0	0.0	0.0	0.0	2.4640859473178423e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004137360364087712	0.0	0.0	0.0	0.0003351206434316354	0.00023696682464454977	0.0	0.0	0.0	0.0	0.0
Anaerosphaera	0.0003811944091486658	0.0	0.0	0.0	0.0	0.0	0.000580832526621491	0.004087889626980072	0.00048216007714561236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_incertae_sedis	0.00012706480304955527	0.0005558643690939411	0.0166903409090909	0.0003117692907248636	0.001229256299938537	0.0002217677352586058	0.006324620845434013	0.005620848237097598	0.004339440694310512	0.0001295840352468576	0.0	0.027761194029850715	0.0008562560205501445	0.001386001386001386	0.00033003300330033004	0.001786862983346438	0.0030504714364947318	0.0	0.0004576958284294494	0.0006313131313131313	0.0008912655971479499	0.0009149130832570906	0.000758917278016696	0.003464203233256353	0.0008679669151434694	0.00039643211100099106	0.0	0.0008702589020233522	0.0	0.0	0.06668900804289513	0.07085308056872074	0.001889168765743073	0.0006313131313131314	0.0023897458179448186	0.00538793103448276	0.005391953546246369
Saccharibacteria_genera_incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.147451933385748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003045066991473812	0.0	0.0	0.0	0.0	7.891414141414142e-05	0.0	0.0	0.0
Clostridium IV	0.0072426937738246525	0.0038910505836575867	0.02024147727272726	0.06562743569758377	0.06637984019668082	0.03077643348200033	0.06253630203291428	0.05723045477772109	0.04869816779170679	0.013087987559932636	0.0013872832369942194	0.004776119402985073	0.0009632880231189126	0.021483021483021475	0.03564356435643562	0.002215710099349583	0.0022185246810870773	0.00273224043715847	0.006996207663135869	0.013257575757575775	0.02687000726216437	0.006506048592050412	0.009865924614217047	0.053791377983064215	0.007811702236291214	0.009910802775024785	0.03682250724038057	0.011240844151134964	0.003654080389768574	0.0029306414848583526	0.02404490616621985	0.009715639810426543	0.016372795969773302	0.0029198232323232338	0.0030414946773843145	0.039870689655172396	0.02820406470344253
Acanthopleuribacter	0.0	0.0	0.0	0.0	0.0	2.4640859473178423e-05	0.0	0.0	0.0	0.0	0.0	0.0005970149253731343	0.0	0.0	0.0	7.147451933385748e-05	0.0	0.0	6.53851183470642e-05	0.0	3.3009836931405556e-05	0.0	0.0005059448520111307	0.0	0.00025528438680690285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.891414141414142e-05	0.0	0.0005387931034482759	0.0
Asaccharobacter	0.0	0.0	0.0007102272727272727	0.0001558846453624318	0.003073140749846343	7.392257841953527e-05	0.0012262020006453698	0.000510986203372509	0.0	0.0001295840352468576	0.00046242774566473987	0.00029850746268656717	0.0	0.0017325017325017325	0.00033003300330033004	0.0	0.0	0.0	0.0012423172485942198	0.004840067340067339	0.0006271869016967055	0.0	0.0	0.0	0.0	0.0	0.0	7.252157516861267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Collinsella	0.0015247776365946636	0.0022234574763757642	0.0	0.0	0.0	0.0	0.013294611164891905	0.004598875830352581	0.011089681774349082	0.0020733445639497215	0.007861271676300576	0.013432835820895531	0.0	0.0	0.0	0.001286541348009435	0.014143094841930109	0.011709601873536308	0.000653851183470642	0.009259259259259262	0.015382584010034875	0.003964623360780726	0.0159372628383506	0.013471901462663548	0.002042275094455224	0.0005946481665014866	0.020686801820438548	0.04583363550656342	0.004263093788063336	0.11136437642461708	0.005948391420911531	0.05213270142180112	0.0	0.031723484848484654	0.10797306104714292	0.025323275862068978	0.0012442969722107008
Lachnobacterium	0.000889453621346887	0.0005558643690939411	0.0	0.0004676539360872954	0.002458512599877074	0.00039425375157085477	0.0026460148434979034	0.0015329586101175269	0.0014464802314368371	0.0005183361409874304	0.0011560693641618496	0.0	0.0011773520282564486	0.0010395010395010396	0.0006600660066006601	0.0007862197126724322	0.0011092623405435386	0.0	0.0003923107100823852	0.00042087542087542086	0.0021126295636099564	0.0010165700925078784	0.000758917278016696	0.00038491147036181676	0.00091902379250485	0.00039643211100099106	0.0016549441456350847	0.0010153020523605775	0.0003045066991473812	0.0016281341582546403	0.0005026809651474531	0.0	0.0	0.0003156565656565657	0.0008689984792526613	0.0	0.0008295313148071339
Oscillibacter	0.00838627700127065	0.009449694274596996	0.003196022727272728	0.08402182385034994	0.10633066994468306	0.03755266983712469	0.10693772184575358	0.06847215125191626	0.07955641272902618	0.0076454580795646074	0.0006936416184971098	0.004477611940298506	0.003639088087338114	0.011434511434511439	0.0023102310231023103	0.0023586591380172976	0.0013865779256794233	0.00039032006245121	0.0024846344971884396	0.0031565656565656556	0.00722915428797785	0.0008132560740063028	0.00025297242600556537	0.0016358737490377217	0.002246502603900746	0.009117938553022802	0.01654944145635085	0.06026542896511743	0.08434835566382426	0.0016281341582546403	0.0012567024128686331	0.0009478672985781991	0.0012594458438287153	0.0008680555555555555	0.0021724961981316533	0.0016163793103448276	0.0016590626296142678
Natranaerovirga	0.0	0.0	0.0	0.0	0.0	0.00019712687578542738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.902951079421667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0028409090909090914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetococcus	0.0	0.0	0.0	0.0006235385814497272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010721944245889918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0031766200762388826	0.0038910505836575867	0.0	0.0	0.0	0.0003203311731513195	0.001161665053242982	0.0	0.0	0.004276273163146304	0.004161849710982658	0.0023880597014925373	0.004495344107888258	0.0017325017325017325	0.0036303630363036304	0.009649060110070749	0.008319467554076537	0.00468384074941452	0.010527004053877336	0.002735690235690235	0.004489337822671171	0.007319304666056711	0.018214014672400684	0.0007698229407236335	0.007199019707954649	0.001585728444003964	0.0004137360364087712	0.00043512945101167606	0.0006090133982947625	0.0	0.004189008042895444	0.00047393364928909954	0.0	0.0050505050505050475	0.0017379969585053225	0.0021551724137931034	0.0008295313148071339
Catonella	0.0	0.0	0.0	0.0	0.0	4.9281718946356846e-05	0.0	0.0	0.00048216007714561236	0.0	0.0	0.0	0.0	0.0	0.0	7.147451933385748e-05	0.0	0.0	0.00019615535504119262	0.0	0.00013203934772562222	0.0	0.0	0.0	5.1056877361380575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterococcus	0.013341804320203307	0.0	0.0003551136363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006512536633018561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hallella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001295840352468576	0.00046242774566473987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1056877361380575e-05	0.0	0.0	0.0	0.0003045066991473812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tannerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023696682464454977	0.0	0.0	0.0	0.0	0.0
Akkermansia	0.0	0.0	0.008167613636363634	0.0012470771628994544	0.001229256299938537	0.0027597762609959764	0.010842207163601165	0.004598875830352581	0.006268081002892962	0.0011662563172217184	0.0	0.0005970149253731343	0.0	0.0	0.0	0.00021442355800157246	0.000831946755407654	0.0	0.0015038577219824766	0.002735690235690235	0.0	0.0	0.00025297242600556537	0.0019245573518090846	0.0024507301133462676	0.0007928642220019821	0.002482416218452627	0.015011966059902846	0.0003045066991473812	0.0	8.378016085790885e-05	0.0030805687203791466	0.0	0.0	0.0	0.0	0.0
Brassicibacter	0.0	0.0	0.0	0.0	0.0	7.392257841953527e-05	6.453694740238787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium XIX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023674242424242425	0.00934173365196611	0.005926724137931036	0.0
Oxobacter	0.00012706480304955527	0.0	0.0	0.0	0.0	0.0	0.0008389803162310426	0.004598875830352581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
