TAXON	F1M.1	F1M.2	F1T1.1	F1T1.3	F1T2.1	F1T2.2	F1T2.3	F2M.1	F2M.2	F2M.3	F2T1.1	F2T1.2	F2T1.3	F2T2.1	F2T2.2	F3M.1	F3M.2	F3T1.1	F3T1.2	F3T1.3	F3T2.2	F3T2.3	F4M.2	F4M.3	F4T1.1	F4T1.2	F4T1.3	F4T2.1	F4T2.3	F5T2.1
PHAGE_uncult_crAssphage	0.9007778180792326	0.9960968379446641	0.016455696202531647	0.009335529928610654	0.001048767697954903	0.004667444574095682	0.2027231467473525	0.6259823576583801	0.8959172945505519	0.8732670837933996	0.9850518045925496	0.9935765769130224	0.9870217265910401	0.3223203026481715	0.9013403124752161	0.7459893048128342	0.033797216699801194	0.9984133028687484	0.9960078534031414	0.9959383256437556	0.7059447983014862	0.9492762588147965	0.946516973125884	0.652734456227906	0.20091848450057406	0.007444168734491315	0.017033356990773598	0.9713452424352899	0.5973630831643002	0.1797752808988764
PHAGE_Pseudo_MP48	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Cronob_CR3	8.060290976504251e-05	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.00048115477145148355	0.00017522340984755565	0.0	0.0	0.0	9.613535858488752e-05	0.0	0.0	0.0	0.0	6.346788525006347e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.012629161882893225	0.017369727047146403	0.0056777856635912	0.0	0.005070993914807302	0.0
PHAGE_Paenib_Davies	0.0	0.0001482213438735178	0.0	0.021965952773201538	0.0005243838489774515	0.003500583430571762	0.0	0.0019246190858059342	0.0005256702295426669	0.000122684333210649	0.0	3.734548306382343e-05	0.0	0.005044136191677175	0.00015861686097232136	0.0	0.007952286282306162	0.0	0.0	0.0	0.0007077140835102619	0.0	8.84016973125884e-05	0.0018714909544603868	0.0057405281285878304	0.0024813895781637717	0.0	7.291286912139993e-05	0.002028397565922921	0.03838951310861423
PHAGE_Mycoba_Papyrus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003444316877152698	0.0	0.0007097232079489	0.0	0.0	0.0
PHAGE_Mycoba_Goku	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014194464158978	0.0	0.0	0.0
PHAGE_Acinet_AP22	0.00016120581953008503	0.0	0.0	0.002196595277320154	0.0	0.0011668611435239206	0.024205748865355523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03578528827037773	0.0	0.0	0.0	0.00035385704175513094	0.0003711493257453916	0.0007072135785007072	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Klebsi_phiKO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032076984763432237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	8.84016973125884e-05	0.0	0.0	0.0	0.0014194464158978	0.0	0.0	0.0
PHAGE_Salmon_E1	0.0004030145488252126	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0007008936393902226	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_949	0.00016120581953008503	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0008019246190858059	0.0005256702295426669	0.000490737332842596	2.63636603306003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0011134479772361746	0.0	0.0	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Salmon_SKML_39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003444316877152698	0.007444168734491315	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Pinto	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017522340984755565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Strept_SP_QS1	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	2.63636603306003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lister_LP_030_2	0.0	0.0	0.0	0.0005491488193300384	0.0005243838489774515	0.0011668611435239206	0.0030257186081694403	0.0	0.0	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0006684491978609625	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.0	0.0	0.0014194464158978	0.0	0.0	0.0
PHAGE_Mycoba_Trixie	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	3.734548306382343e-05	0.0	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Escher_ECML_117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Celeri_P12053L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024743288383026105	0.0	0.0	0.0	0.0	0.0056777856635912	0.0	0.0	0.0
PHAGE_Mycoba_Breezona	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Stenot_IME15	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Sbash	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lister_P35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.00017522340984755565	0.0	0.0	0.0	9.613535858488752e-05	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0007097232079489	0.0	0.0	0.0
PHAGE_Bovine_herpesvirus_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Boomer	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Xylell_Xfas53	4.030145488252126e-05	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.00016038492381716118	0.00017522340984755565	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003645643456069996	0.0	0.0
PHAGE_Bovine_herpesvirus_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Escher_HK75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014144271570014145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Halovi_HGTV_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	2.63636603306003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.004962779156327543	0.0014194464158978	0.00014582573824279985	0.008113590263691683	0.0
PHAGE_Sulfit_pCB2047_C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Musca_domestica_salivary_gland_hypertrophy_virus	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Faustovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Human_herpesvirus_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010141987829614604	0.0
PHAGE_Rhodoc_ReqiPoco6	0.0	4.940711462450593e-05	0.005063291139240506	0.013728720483250962	0.0026219192448872575	0.038506417736289385	0.05143721633888049	0.06062550120288693	0.0021026809181706675	0.00736105999263894	0.0	0.0	0.0	0.006809583858764187	0.00015861686097232136	0.0	0.0	0.0	0.0	0.0	0.0010615711252653928	0.0012371644191513053	0.0006188118811881188	0.002079434393844874	0.0	0.0	0.0	0.0002187386073641998	0.005070993914807302	0.0028089887640449437
PHAGE_Escher_phAPEC8	0.0	0.0	0.0012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Human_herpesvirus_8	0.0002821101841776488	0.0	0.0	0.0	0.0	0.002333722287047841	0.0	0.0	0.0	0.0	0.0017927289024808205	0.000261418381446764	0.002403383964622188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0006238303181534623	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004287515762925599	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0007077140835102619	0.00024743288383026105	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_phiN315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005044136191677175	0.0	0.0	0.003976143141153081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_jm3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003026481715006305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0006238303181534623	0.001148105625717566	0.0	0.0	0.0	0.0	0.0
PHAGE_Lister_A006	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0011668611435239206	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.005044136191677175	0.00015861686097232136	0.0	0.0	0.0	0.0	0.0	0.0021231422505307855	0.0	0.0	0.0002079434393844874	0.0	0.0024813895781637717	0.0014194464158978	0.0	0.0	0.0046816479400749065
PHAGE_Prochl_P_HM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Yersin_phiR1_37	8.060290976504251e-05	0.0	0.0	0.0	0.0005243838489774515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018726591760299626
PHAGE_Clostr_phiMMP04	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0011668611435239206	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	7.930843048616068e-05	0.0	0.005964214711729622	0.0	0.0	0.0	0.00035385704175513094	0.0003711493257453916	0.0	0.0	0.0	0.007444168734491315	0.0042583392476933995	0.0	0.0	0.0
PHAGE_Lister_LP_037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018726591760299626
PHAGE_Burkho_BcepMigl	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_phiBU01	0.0	0.0	0.0	0.0005491488193300384	0.0005243838489774515	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	7.930843048616068e-05	0.0006684491978609625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Clostr_phiMMP02	0.0	0.0	0.0	0.0005491488193300384	0.0005243838489774515	0.003500583430571762	0.0	0.00016038492381716118	0.00017522340984755565	0.000122684333210649	0.0	0.0	0.0	0.0007566204287515763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_bIL67	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Halovi_HRTV_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Campyl_NCTC12673	8.060290976504251e-05	0.0	0.01139240506329114	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_jm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003026481715006305	0.0	0.0	0.0	0.0	0.0	0.0	0.0010615711252653928	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Psychr_Psymv2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Lactoc_ul36	0.0	4.940711462450593e-05	0.0	0.0016474464579901153	0.0	0.0	0.0	0.00032076984763432237	0.0	0.000122684333210649	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0021231422505307855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Brocho_BL3	0.0	0.0	0.0	0.0005491488193300384	0.0005243838489774515	0.0011668611435239206	0.0	0.00048115477145148355	0.0	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	7.291286912139993e-05	0.0010141987829614604	0.0
PHAGE_Staphy_2638A	0.00024180872929512756	0.0	0.0	0.001098297638660077	0.005243838489774515	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.00014582573824279985	0.0	0.0
PHAGE_Cellul_phi4:1	0.0012896465562406802	0.0	0.0012658227848101266	0.0027457440966501922	0.0	0.0011668611435239206	0.0030257186081694403	0.0008019246190858059	0.0014017872787804452	0.000245368666421298	0.0	0.0	9.613535858488752e-05	0.00025220680958385876	0.0	0.0	0.003976143141153081	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.012629161882893225	0.009925558312655087	0.0205819730305181	0.0	0.0010141987829614604	0.0009363295880149813
PHAGE_Rhodoc_ReqiPine5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_EagleEye	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Butterscotch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27273206612006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Thibault	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.00032076984763432237	0.00017522340984755565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Salmon_SS3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Xantho_CP1	0.00016120581953008503	4.940711462450593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Aureoc_anophagefferens_virus_MM_2014	0.0	0.0	0.0	0.001098297638660077	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007566204287515763	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Bordet_BPP_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011666059059423988	0.0	0.0
PHAGE_Arthro_vB_ArS_ArV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Synech_S_SKS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Clostr_phiCP13O	0.0	0.0	0.0012658227848101266	0.001098297638660077	0.0	0.0	0.0030257186081694403	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.001008827238335435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007806955287437899	7.291286912139993e-05	0.0	0.0
PHAGE_Flavob_11b	0.0	0.0	0.0	0.043931905546403076	0.0026219192448872575	0.002333722287047841	0.0	0.00032076984763432237	0.00017522340984755565	0.000736105999263894	2.63636603306003e-05	0.0	0.0	0.0	0.0	0.019385026737967916	0.011928429423459244	0.0	0.0	0.0	0.0007077140835102619	0.00012371644191513053	0.0	0.0002079434393844874	0.0	0.0024813895781637717	0.0042583392476933995	0.0	0.0010141987829614604	0.0
PHAGE_Mannhe_vB_MhM_1152AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_8014_B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Mycoba_Dori	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Staphy_6ec	0.0	4.940711462450593e-05	0.0	0.0005491488193300384	0.0005243838489774515	0.0011668611435239206	0.0	0.0	0.00017522340984755565	0.000122684333210649	2.63636603306003e-05	0.0	9.613535858488752e-05	0.0	0.0	0.001336898395721925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002296211251435132	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Entero_c_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000245368666421298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007072135785007072	0.0	0.0	0.0	0.0	0.0	0.0010141987829614604	0.0
PHAGE_Leucon_phiLNTR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003976143141153081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lister_A500	0.0	0.0	0.0	0.0	0.0005243838489774515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005044136191677175	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.001148105625717566	0.0	0.0007097232079489	0.0	0.0	0.0009363295880149813
PHAGE_Erwini_vB_EamP_S6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010141987829614604	0.0
PHAGE_Strept_MM1	0.0	0.0	0.0	0.0027457440966501922	0.001048767697954903	0.0011668611435239206	0.0	0.00016038492381716118	0.00017522340984755565	0.0	0.0	0.0	0.0	0.0	0.0	0.0006684491978609625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002187386073641998	0.0030425963488843813	0.0
PHAGE_Mycoba_BarrelRoll	0.0	0.0	0.0	0.0016474464579901153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Escher_vB_EcoM_PhAPEC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007097232079489	0.0	0.0	0.0
PHAGE_Porcin_cytomegalovirus	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_SiSi	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Entero_EK99P_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.943373161402263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Salmon_vB_SemP_Emek	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014144271570014145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_J_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Mycoba_244	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007097232079489	0.0	0.0	0.0
PHAGE_Aeromo_vB_AsaM_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032076984763432237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0031847133757961785	0.0	0.0	0.0	0.001148105625717566	0.0024813895781637717	0.0	0.0	0.0	0.0009363295880149813
